2024-01-28 14:01:226 INFO  HomePage :35 - Clicking accept cookies: [[ChromeDriver: chrome on windows (846bc9a4e7a620501dffde761d087953)] -> css selector: label[for='privacy_pref_optin']]
2024-01-28 14:01:328 INFO  HomePage :40 - Clicking on headers: [[[ChromeDriver: chrome on windows (846bc9a4e7a620501dffde761d087953)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (846bc9a4e7a620501dffde761d087953)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (846bc9a4e7a620501dffde761d087953)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (846bc9a4e7a620501dffde761d087953)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (846bc9a4e7a620501dffde761d087953)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (846bc9a4e7a620501dffde761d087953)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (846bc9a4e7a620501dffde761d087953)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (846bc9a4e7a620501dffde761d087953)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (846bc9a4e7a620501dffde761d087953)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li]]
2024-01-28 14:01:31 INFO  HomePage :35 - Clicking accept cookies: [[ChromeDriver: chrome on windows (7c110053d856d4226f4faac4955995d7)] -> css selector: label[for='privacy_pref_optin']]
2024-01-28 14:01:102 INFO  HomePage :40 - Clicking on headers: [[[ChromeDriver: chrome on windows (7c110053d856d4226f4faac4955995d7)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (7c110053d856d4226f4faac4955995d7)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (7c110053d856d4226f4faac4955995d7)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (7c110053d856d4226f4faac4955995d7)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (7c110053d856d4226f4faac4955995d7)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (7c110053d856d4226f4faac4955995d7)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (7c110053d856d4226f4faac4955995d7)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (7c110053d856d4226f4faac4955995d7)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (7c110053d856d4226f4faac4955995d7)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li]]
2024-01-28 14:01:315 INFO  HomePage :35 - Clicking accept cookies: [[ChromeDriver: chrome on windows (10563c1e40a2d6c7a29f15dc998e1905)] -> css selector: label[for='privacy_pref_optin']]
2024-01-28 14:01:481 INFO  HomePage :40 - Clicking on headers: [[[ChromeDriver: chrome on windows (10563c1e40a2d6c7a29f15dc998e1905)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (10563c1e40a2d6c7a29f15dc998e1905)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (10563c1e40a2d6c7a29f15dc998e1905)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (10563c1e40a2d6c7a29f15dc998e1905)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (10563c1e40a2d6c7a29f15dc998e1905)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (10563c1e40a2d6c7a29f15dc998e1905)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (10563c1e40a2d6c7a29f15dc998e1905)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (10563c1e40a2d6c7a29f15dc998e1905)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (10563c1e40a2d6c7a29f15dc998e1905)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li]]
2024-01-28 14:01:425 INFO  HomePage :35 - Clicking accept cookies: [[ChromeDriver: chrome on windows (263e60e3a060cf96319df6244d3de07f)] -> css selector: label[for='privacy_pref_optin']]
2024-01-28 14:01:517 INFO  HomePage :40 - Clicking on headers: [[[ChromeDriver: chrome on windows (263e60e3a060cf96319df6244d3de07f)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (263e60e3a060cf96319df6244d3de07f)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (263e60e3a060cf96319df6244d3de07f)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (263e60e3a060cf96319df6244d3de07f)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (263e60e3a060cf96319df6244d3de07f)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (263e60e3a060cf96319df6244d3de07f)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (263e60e3a060cf96319df6244d3de07f)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (263e60e3a060cf96319df6244d3de07f)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (263e60e3a060cf96319df6244d3de07f)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li]]
2024-01-28 14:01:174 INFO  HomePage :35 - Clicking accept cookies: [[ChromeDriver: chrome on windows (3577abd0c2ecf0c74f4698f319d1d7c5)] -> css selector: label[for='privacy_pref_optin']]
2024-01-28 14:01:315 INFO  HomePage :40 - Clicking on headers: [[[ChromeDriver: chrome on windows (3577abd0c2ecf0c74f4698f319d1d7c5)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (3577abd0c2ecf0c74f4698f319d1d7c5)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (3577abd0c2ecf0c74f4698f319d1d7c5)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (3577abd0c2ecf0c74f4698f319d1d7c5)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (3577abd0c2ecf0c74f4698f319d1d7c5)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (3577abd0c2ecf0c74f4698f319d1d7c5)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (3577abd0c2ecf0c74f4698f319d1d7c5)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (3577abd0c2ecf0c74f4698f319d1d7c5)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li], [[ChromeDriver: chrome on windows (3577abd0c2ecf0c74f4698f319d1d7c5)] -> xpath: //ul[@class='StyledNavigationMenuList-sc-v46bks-1 ctndtu nav-bar']//li]]
